,hydro,lignite,wind_onshore,RS -> ME,demand,ME -> RS,mismatch
201,292.9422640874685,286.02773591253157,0.0,0.0,444.0,134.97,2.842170943040401e-14
202,295.96029789985386,292.19970210014606,0.0,0.0,436.0,152.16,-1.4210854715202004e-13
203,291.40042320949823,286.1195767905017,0.0,0.0,431.0,146.52,-2.842170943040401e-14
204,296.8085252428349,291.32147475716516,0.0,0.0,426.0,162.13,1.1368683772161603e-13
205,273.9387119080547,267.61128809194526,0.0,0.0,418.0,123.55,-4.263256414560601e-14
206,294.4780121113866,286.9919878886134,0.0,0.0,422.0,159.47,2.842170943040401e-14
207,319.3897892316536,310.3402107683464,0.0,0.0,447.0,182.73,2.842170943040401e-14
208,309.75987179180515,300.9801282081948,0.0,0.0,470.0,140.74,0.0
209,286.72261346116784,279.54738653883214,0.0,0.0,470.0,96.27,-1.4210854715202004e-14
210,273.63190309750513,265.86809690249487,0.0,0.0,463.0,76.5,0.0
211,171.54417657389894,311.39582342610106,0.0,0.0,453.0,29.94,-3.552713678800501e-15
212,178.79070598982122,343.6892940101788,0.0,0.0,443.0,79.48,1.4210854715202004e-14
213,0.0,495.28000000000003,0.0,0.0,425.0,70.28,2.842170943040401e-14
214,0.0,518.94,0.0,0.0,414.0,104.94,5.684341886080802e-14
215,0.0,509.59000000000003,0.0,0.0,387.0,122.59,2.842170943040401e-14
216,0.0,454.02000000000004,0.0,0.0,350.0,104.02,4.263256414560601e-14
217,0.0,419.26,0.0,0.0,323.0,96.26,-1.4210854715202004e-14
218,0.0,397.72,0.0,0.0,303.0,94.72,2.842170943040401e-14
219,0.0,401.31,0.0,0.0,298.0,103.31,0.0
220,2.7270331880657057,438.6929668119343,0.0,0.0,305.0,136.42,2.842170943040401e-14
221,204.01092716964675,304.75907283035326,0.0,0.0,338.0,170.77,-2.842170943040401e-14
222,281.8159270344795,267.38407296552055,0.0,0.0,381.0,168.2,5.684341886080802e-14
223,403.0496707858291,264.16032921417093,0.0,0.0,423.0,244.21,2.842170943040401e-14
224,424.81413402892326,277.92586597107675,0.0,0.0,446.0,256.74,0.0
225,417.3567920954968,272.59320790450323,0.0,0.0,449.0,240.95,5.684341886080802e-14
226,402.7508432857279,264.069156714272,0.0,0.0,444.0,222.82,-5.684341886080802e-14
227,383.40395418326693,252.81604581673307,0.0,0.0,437.0,199.22,2.842170943040401e-14
228,350.7842744678412,229.68572553215887,0.0,0.0,431.0,149.47,2.842170943040401e-14
229,320.1410973926381,209.19890260736202,0.0,0.0,422.0,107.34,1.4210854715202004e-13
230,316.83,207.13,0.0,0.0,448.15999999999997,75.8,7.105427357601002e-14
231,411.2669769668193,267.92302303318087,0.0,0.0,457.0,222.19,1.7053025658242404e-13
232,444.71565931706584,275.34434068293405,0.0,0.0,479.0,241.06,-5.684341886080802e-14
233,429.5683835953673,265.4116164046327,0.0,0.0,477.0,217.98,2.842170943040401e-14
234,404.7611563624164,252.33884363758366,0.0,0.0,472.0,185.1,2.842170943040401e-14
235,265.7639506414013,217.4060493585987,0.0,0.0,467.0,16.17,1.4210854715202004e-14
236,234.83279545672386,230.19720454327614,0.0,0.0,456.0,9.03,-2.6645352591003757e-14
237,0.389329341895611,402.7806706581044,0.0,31.83,435.0,0.0,0.0
238,2.221180448222566,453.09881955177747,0.0,0.0,421.0,34.32,4.973799150320701e-14
239,130.80164898746384,258.74835101253615,0.0,0.0,389.0,0.55,-4.551914400963142e-14
240,128.53318200843557,249.68681799156448,0.0,0.0,351.0,27.22,2.842170943040401e-14
241,124.14236613022389,242.17763386977612,0.0,0.0,322.0,44.32,-7.105427357601002e-15
242,120.07305178159447,233.10694821840553,0.0,0.0,308.0,45.18,7.105427357601002e-15
243,123.15373306428367,239.54626693571635,0.0,0.0,302.0,60.7,4.263256414560601e-14
244,128.30279472169218,250.98720527830784,0.0,0.0,311.0,68.29,1.4210854715202004e-14
245,270.0266159154522,263.56338408454786,0.0,0.0,341.0,192.59,1.4210854715202004e-13
246,388.58271304723905,264.88728695276103,0.0,0.0,382.0,271.47,0.0
247,453.4230054330694,282.63699456693064,0.0,0.0,418.0,318.06,5.684341886080802e-14
248,478.1661697065821,297.8538302934179,0.0,0.0,447.0,329.02,0.0
249,469.9043499194459,292.89565008055405,0.0,0.0,454.0,308.8,-5.684341886080802e-14
250,473.4828337314594,288.80716626854064,0.0,0.0,459.0,303.29,-5.684341886080802e-14
251,473.04745030489494,295.30254969510514,0.0,0.0,456.0,312.35,1.1368683772161603e-13
252,468.8410060570247,290.29899394297536,0.0,0.0,450.0,309.14,1.1368683772161603e-13
253,463.57381732847983,284.36618267152016,0.0,0.0,447.0,300.94,5.684341886080802e-14
254,456.60235762908854,281.3976423709115,0.0,0.0,453.0,285.0,0.0
255,520.8562861378799,322.2637138621201,0.0,0.0,469.0,374.12,0.0
256,511.96241604754834,319.5575839524517,0.0,0.0,488.0,343.52,0.0
257,488.192122662594,302.3978773374059,0.0,0.0,486.0,304.59,-5.684341886080802e-14
258,476.33381795195953,294.9661820480404,0.0,0.0,479.0,292.3,-5.684341886080802e-14
259,365.59722375355574,302.90277624644426,0.0,0.0,469.0,199.5,0.0
260,401.7223568105247,282.9976431894754,0.0,0.0,455.0,229.72,2.842170943040401e-14
261,330.835800539473,323.2741994605269,0.0,0.0,435.0,219.11,-1.1368683772161603e-13
262,210.74324667375404,412.0367533262459,0.0,0.0,425.0,197.78,-2.842170943040401e-14
263,178.42825728,347.20174271999997,0.0,0.0,394.0,131.63,0.0
264,171.81400327059353,333.4059967294065,0.0,0.0,359.0,146.22,2.842170943040401e-14
265,162.5260708111915,317.1139291888085,0.0,0.0,326.0,153.64,0.0
266,154.19149561053473,301.6885043894653,0.0,0.0,309.0,146.88,5.684341886080802e-14
267,156.24958251960942,303.26041748039063,0.0,0.0,304.0,155.51,5.684341886080802e-14
268,164.45866848174248,321.43133151825754,0.0,0.0,312.0,173.89,0.0
269,264.2371055742046,252.3428944257955,0.0,0.0,342.0,174.58,2.842170943040401e-14
270,331.8656493872523,252.50435061274766,0.0,0.0,387.0,197.37,-1.1368683772161603e-13
271,441.08700356585695,275.52299643414307,0.0,0.0,423.0,293.61,0.0
272,465.7394163908823,289.81058360911754,0.0,0.0,446.0,309.55,-1.7053025658242404e-13
273,452.96253424529897,281.7374657547012,0.0,0.0,443.0,291.7,1.7053025658242404e-13
274,438.6593376285747,268.1006623714254,0.0,0.0,440.0,266.76,1.1368683772161603e-13
275,438.3546686259556,272.3753313740444,0.0,0.0,429.0,281.73,0.0
276,424.9861586976744,263.8238413023256,0.0,0.0,421.0,267.81,-5.684341886080802e-14
277,418.92906789327054,258.79093210672954,0.0,0.0,413.0,264.72,0.0
278,424.9851223894004,262.76487761059957,0.0,0.0,422.0,265.75,0.0
279,470.0462743927466,288.3037256072535,0.0,0.0,456.0,302.35,1.1368683772161603e-13
280,473.37894312290615,291.7110568770938,0.0,0.0,486.0,279.09,-5.684341886080802e-14
281,462.73576439419384,287.69423560580617,0.0,0.0,491.0,259.43,5.684341886080802e-14
282,442.060296961326,276.349703038674,0.0,0.0,487.0,231.41,8.526512829121202e-14
283,357.1428274096765,270.1471725903235,0.0,0.0,477.0,150.29,-2.842170943040401e-14
284,383.5617908148148,263.8282091851852,0.0,0.0,457.0,190.39,0.0
285,312.6480985269259,311.2319014730742,0.0,0.0,438.0,185.88,1.1368683772161603e-13
286,195.50930030840405,382.4406996915961,0.0,0.0,428.0,149.95,1.7053025658242404e-13
287,0.0,511.51,0.0,0.0,402.0,109.51,-1.4210854715202004e-14
288,0.0,453.28,0.0,0.0,358.0,95.28,-2.842170943040401e-14
289,0.0,416.53,0.0,0.0,327.0,89.53,-2.842170943040401e-14
290,0.0,381.12999999999994,0.0,0.0,311.0,70.13,-5.684341886080802e-14
291,0.0,376.37,0.0,0.0,301.0,75.37,0.0
292,0.0,362.14,0.0,0.0,307.0,55.14,-1.4210854715202004e-14
293,0.0,390.84000000000003,0.0,0.0,328.0,62.84,2.842170943040401e-14
294,0.0,425.72999999999996,0.0,0.0,359.0,66.73,-4.263256414560601e-14
295,0.0,482.45,0.0,0.0,402.0,80.45,-1.4210854715202004e-14
296,0.0,505.49000000000007,0.0,0.0,431.0,74.49,7.105427357601002e-14
297,0.0,534.6,0.0,0.0,435.0,99.6,2.842170943040401e-14
298,0.0,520.56,0.0,0.0,428.0,92.56,-5.684341886080802e-14
299,0.0,525.5,0.0,0.0,417.0,108.5,0.0
300,0.0,522.79,0.0,0.0,411.0,111.79,-4.263256414560601e-14
301,0.0,555.44,0.0,0.0,410.0,145.44,5.684341886080802e-14
302,0.0,549.26,0.0,0.0,412.0,137.26,0.0
303,0.0,663.01,0.0,0.0,440.0,223.01,0.0
304,0.0,654.67,0.0,0.0,479.0,175.67,-2.842170943040401e-14
305,0.0,606.11,0.0,0.0,483.0,123.11,1.4210854715202004e-14
306,0.0,569.5699999999999,0.0,0.0,481.0,88.57,-5.684341886080802e-14
307,0.0,538.22,0.0,0.0,473.0,65.22,2.842170943040401e-14
308,0.0,520.95,0.0,0.0,455.0,65.95,4.263256414560601e-14
309,0.0,553.88,0.0,0.0,427.0,126.88,0.0
310,0.0,609.89,0.0,0.0,417.0,192.89,0.0
311,0.0,553.53,0.0,0.0,396.0,157.53,-2.842170943040401e-14
312,0.0,505.40999999999997,0.0,0.0,362.0,143.41,-2.842170943040401e-14
313,0.0,458.11000000000007,0.0,0.0,331.0,127.11,7.105427357601002e-14
314,0.0,427.88,0.0,0.0,314.0,113.88,0.0
315,0.0,434.39,0.0,0.0,307.0,127.39,-1.4210854715202004e-14
316,0.0,418.95,0.0,0.0,308.0,110.95,-1.4210854715202004e-14
317,0.0,432.95,0.0,0.0,329.0,103.95,-1.4210854715202004e-14
318,0.0,513.3199999999999,0.0,0.0,385.0,128.32,-5.684341886080802e-14
319,0.0,577.24,0.0,0.0,426.0,151.24,0.0
320,0.0,660.86,0.0,0.0,474.0,186.86,0.0
321,0.0,697.16,0.0,0.0,490.0,207.16,-2.842170943040401e-14
322,0.0,674.2,0.0,0.0,485.0,189.2,5.684341886080802e-14
323,0.0,669.16,0.0,0.0,485.0,184.16,-2.842170943040401e-14
