,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_onshore,BE -> FR,CH -> FR,DE -> FR,ES -> FR,GB -> FR,IT -> FR,demand,FR -> BE,FR -> CH,FR -> DE,FR -> ES,FR -> GB,FR -> IT,mismatch
7552,343.38234750462107,3191.6815157116453,580.30573012939,4650.795563770795,45807.622643253235,506.20194085027725,152.38243992606286,5749.827818853974,0.0,0.0,0.0,0.0,0.0,0.0,51997.0,1028.34,518.1,1626.07,2308.69,2020.0,1484.0,-3.637978807091713e-12
7553,340.98281162435615,3647.1687358848308,583.5055408647796,6021.611354217353,46026.46103776909,499.5553653584792,0.0,4650.425154281113,0.0,28.9,0.0,0.0,0.0,0.0,55442.0,31.57,0.0,496.03,2310.01,2019.0,1500.0,7.275957614183426e-12
7554,330.16785165232244,3708.1161454569346,563.9949320018396,7308.852472899284,44794.4444570002,483.7109559161685,0.0,3910.8331850732543,532.06,5.39,0.0,0.0,0.0,0.0,54756.0,0.0,0.0,66.93,3179.64,2020.0,1615.0,7.275957614183426e-12
7555,329.0,3866.0,567.0,5864.0,44576.0,484.0,0.0,3595.0,434.08,0.0,0.0,0.0,0.0,0.0,52222.42,0.0,275.16,207.83,3232.67,2020.0,1757.0,3.637978807091713e-12
7556,330.0,3888.0,554.0,5590.0,44506.0,482.0,0.0,3368.0,339.27,0.0,0.0,0.0,0.0,0.0,51277.09,0.0,475.4,405.11,3036.67,2019.0,1844.0,0.0
7557,338.9846972838482,3980.7659164420484,577.6053452208168,5102.180549450549,45599.07446091644,494.6513860667634,0.0,3178.877644619531,195.93,0.0,0.0,0.0,0.0,0.0,52764.0,0.0,279.55,373.38,2805.14,1573.0,1673.0,0.0
7558,333.9410600235249,3619.8807352399012,602.3045704956023,4711.4947139270735,44689.58669124489,486.282752058426,0.0,3023.6294770105865,34.15,0.0,0.0,0.0,0.0,0.0,52104.0,0.0,8.19,640.42,2691.66,516.0,1541.0,1.0913936421275139e-11
7559,327.0,3268.0,437.0,4457.0,44517.0,486.0,0.0,2936.0,11.95,50.06,0.0,0.0,0.0,0.0,50204.350000000006,0.0,0.0,706.66,2538.0,1616.0,1425.0,-3.637978807091713e-12
7560,327.0,3033.0,364.0,4101.0,44378.0,488.0,0.0,2931.0,0.0,0.0,0.0,0.0,0.0,0.0,49034.4,143.27,98.03,848.43,2439.87,1569.0,1489.0,-1.8189894035458565e-12
7561,327.0,2996.0,316.0,4100.0,44248.0,487.0,0.0,2979.0,0.0,0.0,0.0,0.0,0.0,0.0,47221.619999999995,859.55,463.66,1326.56,2425.61,1568.0,1588.0,3.637978807091713e-12
7562,327.0,2786.0,316.0,4005.0,43999.0,486.0,0.0,2985.0,0.0,0.0,0.0,0.0,0.0,0.0,44564.16,1529.3,921.44,2075.57,2386.53,1568.0,1859.0,-3.637978807091713e-12
7563,326.0,3104.0,315.0,3715.0,43841.0,487.0,0.0,3053.0,0.0,0.0,0.0,0.0,0.0,0.0,44347.05,1648.35,971.13,2164.62,2354.85,1570.0,1785.0,-3.637978807091713e-12
