,biomass,gas,hard_coal,hydro,lignite,nuclear,solar,wind_onshore,BG -> RO,HU -> RO,RS -> RO,demand,RO -> BG,RO -> HU,RO -> RS,mismatch
131,36.0,1312.0,239.0,1838.0,1876.0,1404.0,462.0,184.0,0.0,0.0,0.0,6617.1,497.0,93.22,143.68,-4.547473508864641e-13
132,37.0,1308.0,236.0,1821.0,1994.0,1404.0,356.0,183.0,0.0,0.0,0.0,6551.200000000001,512.0,115.28,160.52,-6.821210263296962e-13
133,38.0,1404.0,236.0,1772.0,2066.0,1405.0,170.0,325.0,0.0,0.0,0.0,6603.210000000001,526.0,139.57,147.22,-9.094947017729282e-13
134,37.0,1498.0,243.0,1767.0,2077.0,1404.0,31.0,662.0,0.0,0.0,0.0,6836.01,574.0,137.42,171.57,-2.2737367544323206e-13
135,35.0,1550.0,255.0,1897.0,2141.0,1405.0,1.0,1073.0,0.0,0.0,0.0,7521.899999999999,572.0,93.72,169.38,1.2505552149377763e-12
136,38.0,1614.0,265.0,1884.0,2154.0,1405.0,0.0,1348.0,0.0,0.0,0.0,7795.02,590.0,134.19,188.79,-4.547473508864641e-13
137,39.0,1552.0,237.0,1913.0,2144.0,1405.0,0.0,1524.0,0.0,0.0,0.0,7842.680000000001,631.0,146.29,194.03,-1.1368683772161603e-12
138,38.0,1522.0,237.0,1903.0,2107.0,1405.0,0.0,1618.0,0.0,0.0,0.0,7681.650000000001,728.0,166.02,254.33,-4.547473508864641e-13
139,39.0,1525.0,240.0,1809.0,2085.0,1404.0,0.0,1556.0,0.0,0.0,0.0,7416.740000000001,790.0,190.14,261.12,-6.821210263296962e-13
140,38.0,1503.0,247.0,1683.0,2084.0,1404.0,0.0,1313.0,0.0,0.0,0.0,6996.51,856.0,168.68,250.81,-2.2737367544323206e-13
141,39.0,1462.0,239.0,1332.0,1976.0,1405.0,0.0,1417.0,0.0,0.0,0.0,6543.72,974.0,90.95,261.33,-2.2737367544323206e-13
142,37.0,1015.0,250.0,1262.0,2122.0,1405.0,0.0,1440.0,0.0,0.0,0.0,6183.68,899.0,76.35,371.97,-4.547473508864641e-13
143,35.0,981.0,240.0,1254.0,2066.0,1405.0,0.0,1328.0,0.0,0.0,0.0,5852.530000000001,992.0,29.12,435.35,-6.821210263296962e-13
144,36.0,985.0,236.0,1217.0,2035.0,1405.0,0.0,1255.0,0.0,0.0,0.0,5720.200000000001,938.0,40.84,469.96,-6.821210263296962e-13
145,36.0,985.0,235.0,1213.0,2058.0,1405.0,0.0,1183.0,0.0,0.0,0.0,5680.23,879.0,50.08,505.69,4.547473508864641e-13
146,36.0,997.0,241.0,1264.0,2085.0,1405.0,0.0,1078.0,0.0,0.0,0.0,5666.48,798.0,46.41,595.11,4.547473508864641e-13
147,35.0,1012.0,248.0,1338.0,2110.0,1405.0,0.0,930.0,0.0,0.0,0.0,5723.45,714.0,25.32,615.23,0.0
148,34.0,1025.0,255.0,1530.0,2146.0,1404.0,0.0,540.0,0.0,21.54,0.0,5770.5,607.0,0.0,578.04,0.0
149,33.0,1026.0,248.0,1759.0,2077.0,1404.0,0.0,371.0,0.0,0.0,0.0,6021.87,593.0,38.19,264.94,0.0
150,33.0,1029.0,248.0,1710.0,2095.0,1405.0,21.0,249.0,0.0,3.1899999999999995,0.0,6122.62,563.0,0.0,107.57,-2.2737367544323206e-13
151,32.0,1027.0,237.0,1516.0,1990.0,1405.0,136.0,355.0,0.0,67.54,0.0,6128.93,571.0,0.0,65.61,-3.410605131648481e-13
152,33.0,988.0,233.0,1504.0,1807.0,1405.0,284.0,375.0,0.0,61.61,0.0,6071.169999999999,532.0,0.0,87.44,4.547473508864641e-13
153,33.0,1002.0,236.0,1542.0,1637.0,1404.0,425.0,292.0,0.0,30.4,0.0,6013.2,549.0,0.0,39.2,-2.2737367544323206e-13
154,33.0,997.0,231.0,1533.0,1657.0,1405.0,469.0,283.0,0.0,15.55,0.0,5978.110000000001,589.0,0.0,56.44,-4.547473508864641e-13
155,33.0,996.0,232.0,1492.0,1662.0,1405.0,447.0,308.0,0.0,18.24,0.0,5935.3899999999985,609.0,0.0,48.85,1.2505552149377763e-12
156,32.0,998.0,231.0,1455.0,1636.0,1405.0,351.0,467.0,0.0,0.0,0.0,5895.079999999999,649.0,0.75,30.17,1.0231815394945443e-12
157,32.0,994.0,236.0,1496.0,1720.0,1405.0,182.0,584.0,0.0,12.31,9.75,6013.06,658.0,0.0,0.0,0.0
158,33.0,991.0,241.0,1593.0,1754.0,1406.0,41.0,720.0,0.0,68.94999999999999,36.03,6265.98,618.0,0.0,0.0,0.0
159,33.0,1002.0,244.0,1816.0,1968.0,1407.0,13.0,782.0,0.0,145.65,35.22,6864.869999999999,581.0,0.0,0.0,9.094947017729282e-13
160,25.0,1027.0,240.0,1795.0,2056.0,1407.0,4.0,887.0,0.0,147.19,44.04,7078.23,554.0,0.0,0.0,0.0
161,26.0,1029.0,242.0,1861.0,2056.0,1406.0,0.0,882.0,0.0,122.8,0.0,7061.85,549.0,0.0,13.95,-2.2737367544323206e-13
162,25.0,1028.0,250.0,1917.0,2144.0,1406.0,0.0,761.0,0.0,97.04,0.0,6983.779999999999,545.0,0.0,99.26,1.1368683772161603e-12
163,26.0,1028.0,248.0,1839.0,2117.0,1406.0,0.0,809.0,0.0,114.64,0.0,6778.13,677.0,0.0,132.51,2.2737367544323206e-13
164,25.0,1028.0,236.0,1594.0,2107.0,1405.0,0.0,743.0,0.0,93.98,0.0,6382.49,701.0,0.0,148.49,-2.2737367544323206e-13
165,26.0,1029.0,234.0,1539.0,2140.0,1405.0,0.0,567.0,0.0,79.35,0.0,6022.8200000000015,780.0,0.0,216.53,-1.1368683772161603e-12
166,25.0,1009.0,230.0,1630.0,2067.0,1405.0,0.0,454.0,0.0,17.41,0.0,5803.370000000001,780.0,0.0,254.04,-9.094947017729282e-13
167,25.0,1006.0,239.0,1391.0,1889.0,1405.0,0.0,371.0,0.0,58.32,0.0,5578.549999999999,633.0,0.0,172.77,4.547473508864641e-13
168,24.0,988.0,226.0,1247.0,1857.0,1404.0,0.0,346.0,0.0,88.2,0.0,5400.599999999999,575.0,0.0,204.6,3.410605131648481e-13
