,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,wind_offshore,wind_onshore,AT -> DE,CH -> DE,CZ -> DE,DK -> DE,FR -> DE,NL -> DE,PL -> DE,SE -> DE,demand,DE -> AT,DE -> CH,DE -> CZ,DE -> DK,DE -> FR,DE -> NL,DE -> PL,DE -> SE,mismatch
349,5215.269491538268,6684.38987364274,5744.886310637605,3550.913581415508,15613.448994832768,9973.19166882375,1105.6155592195917,225.4377091481899,3590.82360648002,3907.946508343981,30496.652395917572,0.0,0.0,0.0,0.0,1159.0,0.0,0.0,0.0,76496.7857,2341.0,3179.65,1921.26,763.77,0.0,1632.39,930.92,1.8,9.094947017729282e-12
350,5229.350796186355,6426.730561049856,5614.068482369935,2939.4160292678002,15629.696335036835,10106.403935923701,1108.7650169223393,225.85954048418023,1398.383949217843,3882.8388945438255,33100.850358997326,0.0,0.0,0.0,0.0,1412.0,0.0,0.0,0.0,76298.1939,2271.6,3109.04,1680.2099999999998,1056.24,0.0,1613.68,972.9,72.5,0.0
351,5252.688483125938,6543.695080254874,5537.055932912294,2561.4695381896554,15360.167268688157,10092.341354775113,1125.5761035269866,225.98021675037484,116.77446607196403,3898.9696727361325,35828.13618296852,0.0,0.0,0.0,0.0,1660.0,0.0,0.0,0.0,76698.2143,2177.2,2963.19,1659.72,1625.46,0.0,1930.47,1076.0,72.6,0.0
352,5237.883721617774,6451.763004830448,5195.877251302518,2759.5019730176305,15595.17137678465,10033.08387145169,1160.0248340905496,225.11159733047805,0.0,3896.907938476888,37967.386631097375,0.0,0.0,0.0,0.0,1368.0,0.0,0.0,0.0,79426.6122,2039.8,2653.4,1669.98,936.88,0.0,2007.65,1152.29,4.1,5.4569682106375694e-12
353,5223.358608735716,6318.61353243861,4462.467223384391,2582.743998164357,15318.565439734986,9975.178894155119,1135.9786879893022,223.9807035752492,0.0,3889.119489352054,39026.22632247022,0.0,0.0,0.0,0.0,1164.0,0.0,0.0,0.0,78761.6429,1830.9,2569.78,1494.96,1816.5,0.0,1737.18,1049.87,59.4,-1.8189894035458565e-12
354,5212.548891226643,5800.7686941626,4281.468729566633,2387.1652476162303,14550.136473352068,9986.879386459104,1092.8673934329242,223.9306717916482,0.0,3889.3221942759947,39502.87051811616,0.0,0.0,0.0,0.0,1305.0,0.0,0.0,0.0,76582.9082,2470.3,3031.39,1551.19,1958.56,0.0,1464.17,1113.04,61.4,-1.2732925824820995e-11
355,5100.835592971958,5098.738641032402,3857.343092814766,1867.335702175346,12668.735142832513,9734.050903422747,1026.4579744130622,219.13147768368742,0.0,3800.7253904467316,39334.62448220678,0.0,0.0,0.0,0.0,1447.0,0.0,0.0,0.0,72584.9184,2570.6,3240.97,1302.23,1870.06,0.0,1483.03,1041.67,61.5,-1.8189894035458565e-12
356,4967.890641462035,4296.443582947212,3885.603830248644,1747.6019331207738,11052.815734912963,9465.666143020237,1008.7035719240956,211.55181295672523,0.0,3664.8541123807568,39191.250837026564,0.0,0.0,0.0,0.0,1412.0,0.0,0.0,0.0,69073.6122,2651.6,3182.98,1276.88,1915.34,0.0,1610.73,1131.84,61.4,2.000888343900442e-11
357,4956.1156871733865,3921.9736097673112,3807.5231031769154,1833.2518644925888,10178.94192988332,9179.543756263614,1010.6388483741194,211.5290612876064,0.0,3528.5499933628257,37829.97994621831,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,65910.3878,2821.1,3471.84,1517.23,1611.64,0.0,1308.33,1155.92,61.6,3.637978807091713e-12
358,4868.583708510136,3646.4082527581077,3149.4908246581062,1727.1401296512197,9636.576844530393,8640.730176880592,967.6813073526345,198.1634278050613,0.0,3250.081397147985,36218.641530705776,0.0,0.0,0.0,0.0,1496.0,0.0,0.0,0.0,61302.3776,3037.7,3257.49,1865.13,1769.67,0.0,1274.77,1230.86,61.5,1.6370904631912708e-11
