,biomass,gas,hard_coal,hydro,other_fossil,other_renewable,solar,wind_onshore,CH -> AT,CZ -> AT,DE -> AT,HU -> AT,IT -> AT,SI -> AT,demand,AT -> CH,AT -> CZ,AT -> DE,AT -> HU,AT -> IT,AT -> SI,mismatch
2019,312.00000096074893,921.000006242896,152.0000004093468,2809.915782032612,122.00000032100488,0.0,0.0,250.0000007292992,0.0,1736.7542060833136,911.8000051721235,622.5200014727444,0.0,615.6700005554384,7964.000002919953,334.6600007139644,0.0,0.0,0.0,155.00000034560972,0.0,1.5916157281026244e-12
2020,312.00000089771555,1044.0000055534304,152.00000039745674,4835.629984641532,122.00000031364708,0.0,3.0000000072303568,200.0000005376827,0.0,1857.20000936042,721.5000025623324,394.52000086754634,0.0,264.76000041362727,9138.000003799803,573.6100013175683,0.0,0.0,0.0,195.00000043525117,0.0,-6.821210263296962e-13
2021,312.0000008303,1091.0000039473591,148.00000037308703,6370.9599947367615,122.00000030499447,0.0,49.00000011971068,154.00000038896275,0.0,1851.1000055580575,589.4000016455963,236.51000050722953,0.0,0.0,10041.000005923925,659.4100019670616,0.0,0.0,0.0,201.000000464876,22.560000056196465,9.094947017729282e-13
2022,312.00000079763794,1100.0000033389663,149.00000036889205,5979.199996968612,122.00000030047403,0.0,147.0000003637995,89.00000021781297,0.0,1936.7000046355936,1063.6000029095612,182.48000039390604,0.0,67.0800001459892,10387.000008486762,591.0600015506085,0.0,0.0,0.0,170.00000040387638,0.0,-3.069544618483633e-12
2023,310.0000008022991,1198.0000039551126,149.00000037106895,5336.619985936489,122.00000030191717,0.0,262.0000006702367,32.00000007756484,0.0,1899.400012120931,1221.300003623942,207.45000044147025,0.0,200.11000035972526,10450.00000747217,316.88000078435783,0.0,0.0,0.0,171.00000040422887,0.0,-1.5916157281026244e-12
2024,308.0000008021159,1247.0000043383163,153.00000038260802,4534.609980704758,122.00000030267995,0.0,343.00000090170204,16.00000003865371,0.0,1908.5000139089962,1631.100005494694,251.7700005245538,0.0,344.62000048870226,10563.000007178516,127.60000031009646,0.0,0.0,0.0,169.00000039916978,0.0,-1.8758328224066645e-12
2025,308.0000008371609,1243.0000055704656,161.00000041212178,4512.779964420763,122.00000030754015,0.0,406.00000115099033,19.000000046045855,0.0,1701.300023047035,1743.1000087100554,90.3000002080563,0.0,333.69000058348865,10595.000005185533,15.170000036492203,0.0,0.0,0.0,30.000000071696515,0.0,1.2079226507921703e-12
2026,308.00000084686786,1170.0000053532638,207.00000054372592,3800.2599201106154,122.00000030884202,0.0,476.0000014192276,29.000000070613307,0.0,1830.0000593572856,2110.100016773042,44.55000010514428,0.0,78.15000016408982,10089.000004846721,55.06000013202886,0.0,0.0,0.0,31.000000073965808,0.0,1.7337242752546445e-12
2027,308.00000086406084,1150.00000589943,313.0000008804583,3569.5598490037396,122.00000031109981,0.0,478.00000147609313,48.00000011812198,0.0,2020.3000106620023,2470.7001362217616,0.0,0.0,0.0,10053.000004348261,224.67000053065965,0.0,0.0,3.250000007827916,95.00000022164903,103.64000032836852,1.3073986337985843e-12
2028,311.000000889637,1164.0000069044534,310.0000008862384,3533.003616231521,122.0000003130703,0.0,434.00000134168243,94.0000002375959,0.0,2034.989987508049,2322.0463902570123,0.0,0.0,0.0,10075.000003975048,150.8200003545245,0.0,0.0,7.830000018878738,66.00000015504396,25.390000065764934,-1.9895196601282805e-12
