,gas,hydro,other_fossil,wind_onshore,DK -> NO,FI -> NO,NL -> NO,SE -> NO,demand,NO -> DK,NO -> FI,NO -> NL,NO -> SE,mismatch
3395,319.95,16449.71,238.31,130.44,0.0,0.0,0.0,0.0,14165.810000000001,1058.4,25.22,706.0,1182.98,-1.8189894035458565e-12
3396,320.75,16121.41,239.94,136.69,0.0,0.0,0.0,0.0,14238.389999999996,1061.27,34.6,706.0,778.53,1.8189894035458565e-12
3397,314.29,15462.53,242.23,148.52,0.0,0.0,0.0,0.0,13843.910000000002,1060.62,34.6,706.0,522.4399999999999,0.0
3398,312.39,15048.46,246.13,189.73,0.0,0.0,0.0,0.0,13078.229999999998,1060.19,34.6,706.0,917.69,-4.547473508864641e-13
3399,314.64,15191.97,248.89,191.23,0.0,0.0,0.0,0.0,12317.529999999997,1060.44,34.6,706.0,1828.16,9.094947017729282e-13
3400,314.78,16028.16,251.74,195.14,0.0,0.0,0.0,0.0,13409.900000000003,1060.26,34.6,706.0,1579.06,-3.637978807091713e-12
3401,316.04,15600.17,253.25,188.45,0.0,0.0,0.0,0.0,13793.670000000002,1059.73,34.6,706.0,763.9100000000001,0.0
3402,315.25,14675.77,255.26,238.29,0.0,0.0,0.0,0.0,13244.640000000003,1060.08,34.6,706.0,439.25,-1.3642420526593924e-12
3403,310.87,14274.18,256.85,258.14,0.0,0.0,0.0,0.0,13243.25,1059.2,34.6,706.0,56.98999999999995,9.094947017729282e-13
3404,312.06,13811.55,257.3,267.19,0.0,0.0,0.0,1310.41,14158.109999999999,1059.8,34.6,706.0,0.0,-2.2737367544323206e-13
3405,312.59,12073.37,256.11,247.34,0.0,0.0,0.0,1062.08,12149.720000000001,1061.17,34.6,706.0,0.0,4.547473508864641e-13
3406,323.75,11774.82,256.15,294.0,0.0,0.0,0.0,1542.42,12405.260000000002,1061.28,34.6,690.0,0.0,-2.5011104298755527e-12
3407,325.04,10789.61,255.3,278.33,0.0,0.0,0.0,1936.05,11816.550000000001,1052.18,34.6,681.0,0.0,-1.1368683772161603e-12
3408,324.56,10201.74,254.98,302.49,0.0,0.0,0.0,2084.7,11518.379999999997,911.49,34.6,704.0,0.0,0.0
3409,322.65,9760.23,254.91,292.69,0.0,0.0,0.0,2087.58,11136.519999999997,889.94,34.6,657.0,0.0,2.7284841053187847e-12
3410,324.46,9665.43,254.12,298.81,0.0,0.0,0.0,940.88,9687.169999999998,1056.93,34.6,705.0,0.0,6.821210263296962e-13
