,biomass,gas,hard_coal,hydro,other_fossil,other_renewable,solar,wind_onshore,demand,s_l,s_r
347,420.0,11968.0,3849.0,4112.0,9313.0,669.0,4071.0,494.0,45769.0,4296.199999999997,0.0
348,419.0,12443.0,3891.0,3762.0,9274.0,669.0,3864.0,651.0,45557.0,4070.9400000000023,0.0
349,422.0,13109.0,3908.0,4362.0,9862.0,668.0,2510.0,720.0,46539.0,3842.489999999998,0.0
350,427.0,13627.0,4097.0,5465.0,10286.0,667.0,1133.0,717.0,47113.0,3381.9300000000003,0.0
351,440.0,13897.0,4132.0,6692.0,10552.0,668.0,165.0,742.0,47805.0,3114.4300000000003,0.0
352,438.0,14338.0,4190.0,8007.0,10859.0,669.0,0.0,668.0,49736.0,3157.989999999998,0.0
353,443.0,14141.0,4173.0,7343.0,10976.0,668.0,0.0,709.0,48998.0,3161.229999999996,0.0
354,447.0,13976.0,4248.0,6005.0,10519.0,668.0,0.0,814.0,47447.0,3107.270000000004,0.0
355,440.0,12938.0,4129.0,4922.0,10500.0,667.0,0.0,1094.0,44820.0,3036.709999999999,0.0
356,443.0,12163.0,3950.0,3838.0,9592.0,663.0,0.0,1509.0,41409.0,2798.709999999999,0.0
357,442.0,10592.0,3709.0,2869.0,7963.0,665.0,0.0,1823.0,36831.0,2448.510000000002,0.0
358,440.0,8620.0,3375.0,2570.0,7312.0,665.0,0.0,2334.0,33211.0,1963.4799999999996,0.0
359,445.0,6639.0,3055.0,2045.0,6445.0,663.0,0.0,2953.0,30173.0,1952.5,0.0
360,439.0,6300.0,2635.0,1853.0,6243.0,663.0,0.0,3450.0,28504.0,1590.2900000000009,0.0
361,441.0,6377.0,2454.0,1816.0,6000.0,663.0,0.0,3706.0,27558.0,887.5999999999985,0.0
362,443.0,6400.0,2390.0,1826.0,6283.0,663.0,0.0,4199.0,27306.0,239.19000000000233,0.0
363,435.0,6564.0,2365.0,1845.0,6186.0,664.0,0.0,4678.0,27632.0,0.0,13.440000000002328
364,445.0,6885.0,2479.0,1899.0,6757.0,664.0,0.0,4764.0,29655.0,891.5699999999997,0.0
365,443.0,8587.0,2927.0,2314.0,8195.0,665.0,0.0,4768.0,35824.0,2347.540000000001,0.0
366,442.0,11325.0,3629.0,3923.0,9152.0,663.0,67.0,4900.0,43269.0,3006.1299999999974,0.0
367,439.0,11399.0,3883.0,6347.0,9233.0,663.0,574.0,5266.0,48162.0,3352.3099999999977,0.0
368,442.0,10889.0,3683.0,7169.0,9555.0,659.0,1657.0,5515.0,50018.0,3704.4000000000015,0.0
369,443.0,10486.0,3262.0,6466.0,9830.0,659.0,2980.0,5866.0,50562.0,3802.970000000001,0.0
370,447.0,10479.0,3093.0,5510.0,9490.0,664.0,3202.0,6273.0,49673.0,3696.9100000000035,0.0
371,444.0,10008.0,2919.0,4623.0,8630.0,664.0,3482.0,6118.0,46824.0,3612.790000000001,0.0
372,447.0,9807.0,2836.0,3963.0,8770.0,664.0,3445.0,6359.0,46642.0,3625.4300000000003,0.0
373,444.0,10242.0,3028.0,4991.0,8743.0,663.0,2736.0,6393.0,47739.0,3439.790000000001,0.0
374,438.0,10906.0,3417.0,5460.0,8948.0,664.0,1668.0,6414.0,48220.0,3220.6100000000006,0.0
375,438.0,11764.0,3685.0,6067.0,9158.0,664.0,337.0,6590.0,48433.0,3136.8099999999977,0.0
376,438.0,12283.0,3968.0,7183.0,9493.0,664.0,0.0,6620.0,50453.0,3136.029999999999,0.0
377,439.0,12397.0,3943.0,6529.0,9655.0,661.0,0.0,6336.0,49907.0,3114.699999999997,0.0
378,441.0,12495.0,3917.0,4971.0,9814.0,663.0,0.0,6321.0,48434.0,3113.760000000002,0.0
379,441.0,11416.0,3724.0,4443.0,9381.0,663.0,0.0,6295.0,45998.0,3103.4199999999983,0.0
380,447.0,10165.0,3497.0,3855.0,8491.0,662.0,0.0,6268.0,42489.0,2945.8899999999994,0.0
381,452.0,8845.0,3073.0,2942.0,7230.0,663.0,0.0,6255.0,37767.0,2610.979999999996,0.0
382,444.0,6747.0,2584.0,2628.0,6478.0,662.0,0.0,6233.0,33824.0,2214.34,0.0
383,443.0,5257.0,2387.0,2271.0,5741.0,664.0,0.0,6088.0,30576.0,1843.3899999999994,0.0
384,436.0,5283.0,2377.0,1905.0,5719.0,662.0,0.0,6025.0,28758.0,956.5400000000009,0.0
385,438.0,5195.0,2368.0,1774.0,5670.0,664.0,0.0,5505.0,27533.0,1032.0699999999997,0.0
386,439.0,5380.0,2352.0,1774.0,5686.0,665.0,0.0,5102.0,27277.0,762.239999999998,0.0
387,427.0,5424.0,2378.0,1643.0,5946.0,665.0,0.0,4821.0,27748.0,838.8300000000017,0.0
388,438.0,6013.0,2418.0,1659.0,6169.0,665.0,0.0,5471.0,29911.0,1467.6399999999994,0.0
389,421.0,8160.0,2880.0,2667.0,8026.0,664.0,0.0,5443.0,36087.0,2172.3399999999965,0.0
390,414.0,10008.0,3760.0,3927.0,9510.0,664.0,63.0,5702.0,43386.0,2844.449999999997,0.0
391,410.0,10561.0,4121.0,6178.0,10030.0,664.0,924.0,5659.0,48276.0,3204.270000000004,0.0
392,419.0,10338.0,3601.0,6505.0,10354.0,660.0,2655.0,5631.0,50136.0,3591.6399999999994,0.0
393,419.0,9724.0,3158.0,6049.0,9774.0,662.0,4357.0,5999.0,50531.0,4010.520000000004,0.0
394,427.0,9261.0,2952.0,4951.0,9405.0,664.0,6012.0,6197.0,50887.0,4534.699999999997,0.0
395,418.0,9081.0,2723.0,3722.0,9454.0,667.0,5808.0,6184.0,47636.0,4420.470000000001,0.0
396,416.0,9249.0,2608.0,3458.0,9314.0,668.0,5511.0,6008.0,47058.0,4406.879999999997,0.0
397,419.0,9546.0,2871.0,3844.0,9518.0,668.0,4677.0,5912.0,47824.0,4099.0999999999985,0.0
398,435.0,10258.0,3305.0,4441.0,9731.0,659.0,2300.0,6075.0,47195.0,3370.4400000000023,0.0
399,437.0,10959.0,3613.0,5634.0,9952.0,665.0,411.0,6230.0,47608.0,3073.770000000004,0.0
400,437.0,11015.0,3583.0,7511.0,10542.0,669.0,1.0,6429.0,50174.0,3140.0999999999985,0.0
401,444.0,11529.0,3337.0,6912.0,10519.0,663.0,0.0,6605.0,50191.0,3172.529999999999,0.0
402,445.0,11090.0,3409.0,6963.0,10224.0,658.0,0.0,6204.0,48942.0,3148.729999999996,0.0
403,446.0,10877.0,3585.0,4505.0,10075.0,659.0,0.0,5819.0,45858.0,3110.1600000000035,0.0
404,453.0,9606.0,3619.0,3246.0,9235.0,657.0,0.0,5887.0,42086.0,2894.290000000001,0.0
405,449.0,7505.0,3482.0,2759.0,8175.0,665.0,0.0,5771.0,37596.0,2581.529999999999,0.0
406,440.0,6632.0,3202.0,2512.0,7135.0,673.0,0.0,5131.0,34036.0,2326.9799999999996,0.0
407,441.0,5600.0,2968.0,2347.0,6182.0,672.0,0.0,4464.0,30621.0,1964.1900000000023,0.0
408,441.0,5506.0,2560.0,1922.0,5783.0,672.0,0.0,4360.0,28460.0,1669.0999999999985,0.0
409,443.0,5789.0,2405.0,1946.0,5503.0,672.0,0.0,4194.0,27813.0,1493.5200000000004,0.0
410,440.0,6091.0,2488.0,1809.0,5611.0,672.0,0.0,3792.0,27417.0,708.0299999999988,0.0
411,435.0,6213.0,2548.0,1933.0,5702.0,672.0,0.0,3489.0,27938.0,857.0599999999977,0.0
412,445.0,6879.0,2906.0,1971.0,6473.0,672.0,0.0,3178.0,30058.0,1496.4400000000023,0.0
413,428.0,9687.0,3762.0,3061.0,7641.0,672.0,0.0,2997.0,36129.0,1789.3600000000006,0.0
414,423.0,11475.0,3925.0,5534.0,9194.0,673.0,79.0,2799.0,43634.0,2704.199999999997,0.0
415,430.0,11734.0,3552.0,8679.0,8981.0,672.0,1497.0,2368.0,47916.0,3256.239999999998,0.0
416,442.0,11407.0,3422.0,7731.0,8876.0,669.0,4168.0,2087.0,49413.0,3892.0999999999985,0.0
417,446.0,11205.0,3315.0,6010.0,7922.0,669.0,6816.0,1995.0,49649.0,4376.979999999996,0.0
418,433.0,10968.0,3215.0,4533.0,7780.0,670.0,7822.0,1900.0,48790.0,4744.209999999999,0.0
419,431.0,10452.0,3065.0,3640.0,7577.0,668.0,7889.0,1758.0,46051.0,4821.610000000001,0.0
420,430.0,10699.0,2574.0,3551.0,7582.0,667.0,6822.0,2591.0,45224.0,4583.120000000003,0.0
421,432.0,11217.0,2685.0,4074.0,7967.0,668.0,5038.0,3553.0,45840.0,4029.0,0.0
422,434.0,11725.0,2974.0,4681.0,9192.0,671.0,2113.0,4039.0,45897.0,3300.0599999999977,0.0
423,438.0,12763.0,3249.0,5888.0,9207.0,670.0,454.0,4250.0,47035.0,3003.25,0.0
424,442.0,13179.0,3258.0,7795.0,9855.0,670.0,1.0,4469.0,49879.0,3081.6399999999994,0.0
