,biomass,gas,hard_coal,hydro,lignite,nuclear,solar,wind_onshore,demand,s_l,s_r
242,49.0,1373.0,248.0,1437.0,1988.0,1411.0,0.0,1214.0,5754.0,0.0,765.8400000000001
243,49.0,1368.0,248.0,1398.0,2131.0,1411.0,0.0,1268.0,5943.0,0.0,730.25
244,50.0,1381.0,242.0,1369.0,2191.0,1411.0,0.0,1449.0,6432.0,0.0,620.74
245,49.0,1537.0,238.0,1687.0,2293.0,1410.0,0.0,1674.0,7170.0,0.0,639.04
246,51.0,1587.0,246.0,1951.0,2419.0,1406.0,3.0,1669.0,7664.0,0.0,797.46
247,52.0,1899.0,253.0,2074.0,2510.0,1377.0,32.0,1504.0,7980.0,0.0,870.1800000000001
248,52.0,2018.0,274.0,2146.0,2581.0,1369.0,75.0,1245.0,7899.0,0.0,944.6999999999999
249,49.0,2024.0,265.0,2235.0,2559.0,1339.0,128.0,1154.0,7826.0,0.0,955.92
250,52.0,2028.0,265.0,2374.0,2590.0,1343.0,139.0,1014.0,7851.0,0.0,987.5899999999999
251,51.0,2030.0,263.0,2468.0,2558.0,1375.0,130.0,852.0,7821.0,0.0,1000.02
