,hydro,nuclear,solar,wind_onshore,AT -> CH,DE -> CH,FR -> CH,IT -> CH,demand,CH -> AT,CH -> DE,CH -> FR,CH -> IT,mismatch
182,1907.73,2812.0,16.67,10.8,1127.96,3982.52,1080.73,0.0,8085.0,0.0,0.0,0.0,4117.0,-1263.5900000000001
183,2327.56,2811.1,2.29,9.81,1057.95,3691.69,1018.76,0.0,8237.0,0.0,0.0,0.0,4352.0,-1669.8400000000001
184,3107.69,2812.6,0.27,15.04,1017.45,3254.53,566.58,0.0,8480.0,0.0,0.0,0.0,4323.0,-2028.8400000000001
185,3250.56,2814.7,0.26,15.81,890.62,2988.66,236.58,0.0,8481.0,0.0,0.0,0.0,3970.0,-2253.8099999999995
186,2302.78,2817.0,0.22,17.96,866.94,3000.98,663.46,0.0,8098.0,0.0,0.0,0.0,3791.0,-2219.66
187,1489.49,2818.7,0.27,21.85,950.52,3416.59,1238.68,0.0,7616.0,0.0,0.0,0.0,3885.0,-1564.8999999999978
188,920.48,2816.7,0.26,25.55,996.9,3602.85,1509.57,0.0,7211.0,0.0,0.0,0.0,3834.0,-1172.6900000000005
189,859.06,2819.1,0.26,27.47,1035.03,3761.86,1369.22,0.0,7421.0,0.0,0.0,0.0,3389.0,-938.0
190,897.58,2820.6,0.26,26.91,466.57,2252.61,897.62,0.0,6623.0,0.0,0.0,0.0,2048.0,-1308.8500000000004
191,561.68,2819.5,0.02,6.06,1082.11,4041.04,921.96,0.0,7593.0,0.0,0.0,0.0,3106.0,-1266.630000000001
192,460.64,2822.3,0.03,4.0,1412.87,4281.95,582.14,0.0,7566.0,0.0,0.0,0.0,3261.0,-1263.0699999999997
193,538.16,2822.3,0.03,6.02,1315.31,4075.61,704.57,0.0,7523.0,0.0,0.0,0.0,3302.0,-1363.0
194,516.51,2823.2,0.02,3.59,1324.96,3789.84,948.9,0.0,7472.0,0.0,0.0,0.0,3310.0,-1374.9799999999996
195,464.93,2824.0,0.03,4.12,1167.65,3555.17,1146.15,0.0,7378.0,0.0,0.0,0.0,3156.0,-1371.9500000000007
196,583.98,2822.1,0.03,5.05,1359.51,3681.24,1144.98,0.0,7556.0,0.0,0.0,0.0,3271.0,-1230.1100000000006
