,gas,hard_coal,hydro,other_fossil,wind_onshore,demand,mismatch
3786,1680.0,453.0,61.0,760.0,194.0,3469.86,-321.8600000000001
3787,1652.0,418.0,52.0,770.0,189.0,3351.15,-270.1500000000001
3788,1633.0,351.0,44.0,772.0,198.0,3222.78,-224.7800000000002
3789,1682.0,339.0,41.0,775.0,170.0,3151.79,-144.78999999999996
3790,1506.0,297.0,24.0,775.0,167.0,2871.01,-102.01000000000022
3791,1559.0,221.0,113.0,776.0,131.0,2608.9,191.0999999999999
3792,1602.0,239.0,145.0,781.0,129.0,2431.3,464.6999999999998
3793,1462.0,278.0,145.0,775.0,148.0,2334.31,473.69000000000005
3794,1458.0,233.0,144.0,770.0,124.0,2301.71,427.28999999999996
3795,1479.0,192.0,143.0,773.0,141.0,2315.52,412.48
3796,1483.0,190.0,142.0,760.0,138.0,2317.99,395.0100000000002
3797,1659.0,240.0,106.0,762.0,131.0,2626.21,271.78999999999996
3798,1733.0,285.0,16.0,744.0,128.0,3142.03,-236.0300000000002
3799,1711.0,289.0,55.0,707.0,65.0,3497.96,-670.96
3800,1729.0,290.0,55.0,701.0,24.0,3615.17,-816.1700000000001
3801,1711.0,289.0,15.0,689.0,17.0,3624.02,-903.02
3802,1700.0,289.0,34.0,656.0,35.0,3644.23,-930.23
3803,1689.0,287.0,52.0,644.0,47.0,3674.5,-955.5
3804,1647.0,282.0,77.0,639.0,97.0,3602.02,-860.02
3805,1594.0,234.0,81.0,639.0,61.0,3573.68,-964.6799999999998
3806,1483.0,182.0,84.0,624.0,81.0,3562.83,-1108.83
3807,1575.0,209.0,68.0,658.0,105.0,3554.09,-939.0900000000001
3808,1692.0,283.0,70.0,646.0,152.0,3586.78,-743.7800000000002
3809,1579.0,248.0,136.0,647.0,187.0,3509.95,-712.9499999999998
3810,1466.0,219.0,153.0,654.0,172.0,3354.55,-690.5500000000002
3811,1309.0,280.0,138.0,654.0,123.0,3202.71,-698.71
3812,1336.0,288.0,110.0,655.0,97.0,3073.46,-587.46
