,hydro,nuclear,other_fossil,wind_onshore,DE -> SE,DK -> SE,FI -> SE,LT -> SE,NO -> SE,PL -> SE,demand,SE -> DE,SE -> DK,SE -> FI,SE -> LT,SE -> NO,SE -> PL,mismatch
1437,9423.0,8676.0,1702.0,1756.0,75.8,1811.3,0.0,97.3,660.63,0.0,21883.0,0.0,0.0,2455.8,0.0,0.0,213.5,-350.27000000000135
1438,8229.0,8674.0,1660.0,1696.0,75.8,1545.9,0.0,440.0,339.65,260.14,21065.0,0.0,0.0,2411.2,0.0,0.0,0.0,-555.7100000000019
1439,7086.0,8673.0,1574.0,1876.0,75.8,1634.2,0.0,198.3,553.9000000000001,298.97,20766.0,0.0,0.0,2011.36,0.0,0.0,0.0,-807.1900000000016
1440,6907.0,8673.0,1559.0,1830.0,75.9,1544.8,0.0,117.5,845.21,298.88,20796.0,0.0,0.0,1841.18,0.0,0.0,0.0,-785.8899999999992
1441,6868.0,8671.0,1544.0,1800.0,75.9,1723.4,0.0,181.8,803.53,298.9,20778.0,0.0,0.0,1915.87,0.0,0.0,0.0,-727.340000000001
1442,6871.0,8672.0,1543.0,1794.0,100.9,1637.1,0.0,161.0,973.75,298.81,20866.0,0.0,0.0,1987.15,0.0,0.0,0.0,-801.5899999999988
1443,7606.0,8672.0,1545.0,1798.0,148.2,1645.8,0.0,0.0,1236.43,298.59,21214.0,0.0,0.0,2216.7,256.1,0.0,0.0,-736.7799999999993
1444,8906.0,8671.0,1615.0,1800.0,149.6,1589.0,0.0,0.0,1401.51,294.29,21964.0,0.0,0.0,2535.5,715.4,0.0,0.0,-788.4999999999986
1445,10832.0,8670.0,1780.0,1805.0,72.1,1352.8,0.0,0.0,1517.68,7.26,23690.0,0.0,0.0,2318.1,730.9,0.0,0.0,-702.1599999999999
1446,12404.0,8668.0,1854.0,1753.0,146.7,1362.0,0.0,0.0,1454.7,0.0,25085.0,0.0,0.0,2409.0,731.0,0.0,78.1,-660.6999999999985
