,gas,hydro,other_fossil,wind_onshore,DK -> NO,FI -> NO,NL -> NO,SE -> NO,demand,NO -> DK,NO -> FI,NO -> NL,NO -> SE,mismatch
2589,348.85,12689.21,178.51,219.14,0.0,54.88,0.0,2171.26,13549.0,351.48,0.0,0.0,0.0,1761.3699999999985
2590,337.65,10404.16,175.97,137.67,0.0,61.13,0.0,2295.06,12986.0,16.32,0.0,0.0,0.0,409.3199999999994
2591,340.6,9708.14,176.83,146.87,203.61,52.43,0.0,2157.06,12632.0,0.0,0.0,0.0,0.0,153.54000000000087
2592,335.02,9723.59,177.76,188.07,338.23,41.61,0.0,1895.27,12574.0,0.0,0.0,0.0,0.0,125.55000000000109
2593,337.15,9807.8,179.21,204.14,41.56,35.85,0.0,2192.7,12673.0,0.0,0.0,0.0,0.0,125.40999999999622
2594,344.8,10077.17,180.47,226.56,0.0,19.11,0.0,1758.36,12706.0,461.59,0.0,0.0,0.0,-561.1200000000024
2595,344.86,12013.41,181.46,258.8,0.0,0.0,0.0,0.0,13196.0,1037.04,13.27,0.0,641.7,-2089.4800000000014
2596,343.39,16638.69,182.19,293.76,0.0,0.0,0.0,0.0,14373.0,1249.7,30.72,0.0,2196.63,-392.020000000005
2597,343.49,19041.17,186.1,316.57,0.0,0.0,0.0,0.0,15822.0,1268.77,32.0,0.0,2455.94,308.6199999999981
2598,343.43,19351.04,186.95,319.96,0.0,0.0,0.0,0.0,16117.0,1240.8,16.81,0.0,2338.79,487.9800000000014
2599,342.93,19215.95,187.15,317.57,0.0,0.0,0.0,0.0,15793.0,882.97,22.26,0.0,2145.46,1219.9100000000021
2600,342.79,18201.07,188.14,314.58,0.0,0.0,0.0,0.0,15430.0,738.33,42.55,0.0,2440.12,395.58000000000175
2601,342.67,17884.45,189.54,307.84,0.0,0.0,0.0,0.0,15137.0,177.53,24.75,0.0,2226.43,1158.79
2602,350.79,16672.46,191.72,309.23,125.21,0.0,0.0,0.0,14889.0,0.0,14.7,0.0,2260.56,485.1500000000001
2603,350.99,16019.4,192.83,320.28,313.1,0.0,0.0,0.0,14647.0,0.0,10.32,0.0,1690.2,849.0799999999986
2604,351.27,15057.19,193.85,336.1,0.0,0.0,0.0,0.0,14592.0,18.58,25.37,0.0,1486.83,-184.3699999999983
2605,351.22,15038.27,194.1,343.14,0.0,0.0,0.0,0.0,14497.0,420.48,15.03,0.0,1852.82,-858.6000000000004
2606,351.54,15991.18,194.09,343.87,0.0,4.55,0.0,0.0,14481.0,929.51,0.0,0.0,2988.81,-1514.0900000000001
2607,351.3,17487.74,192.56,346.84,0.0,0.88,0.0,0.0,14274.0,1261.18,0.0,0.0,2988.91,-144.7699999999968
2608,351.29,17694.74,192.86,355.56,0.0,5.99,0.0,0.0,14188.0,1285.01,0.0,0.0,3146.18,-18.749999999993634
2609,352.09,17951.4,193.03,354.23,0.0,13.12,0.0,0.0,14396.0,1277.81,0.0,0.0,2653.17,536.889999999999
2610,352.76,17493.64,194.37,340.07,0.0,20.84,0.0,0.0,14507.0,1243.88,0.0,0.0,1611.41,1039.3899999999967
2611,353.58,16323.28,193.45,340.97,0.0,37.57,0.0,0.0,14518.0,820.19,0.0,0.0,243.95999999999992,1666.700000000002
2612,354.42,14145.51,193.26,334.29,0.0,59.53,0.0,1599.09,13959.0,257.77,0.0,0.0,0.0,2469.330000000002
2613,355.24,11325.82,189.21,313.93,2.45,57.14,0.0,1608.22,13192.0,0.0,0.0,0.0,0.0,660.0099999999984
2614,352.53,10390.54,204.27,305.83,539.3,53.06,0.0,1451.04,12928.0,0.0,0.0,0.0,0.0,368.5700000000015
2615,355.81,9643.58,202.21,275.38,839.62,53.24,0.0,1338.85,12640.0,0.0,0.0,0.0,0.0,68.68999999999869
2616,352.76,9725.52,200.26,254.47,468.44,51.45,0.0,1622.19,12543.0,0.0,0.0,0.0,0.0,132.09000000000015
2617,355.42,9743.93,199.29,237.98,103.1,52.09,0.0,1884.84,12526.0,0.0,0.0,0.0,0.0,50.650000000001455
2618,356.18,10105.68,197.51,227.02,0.0,42.81,0.0,1576.83,12628.0,463.68,0.0,0.0,0.0,-585.6499999999994
